tenant_id,assembly_models,code_form_no,ata_code,reference_amp,description,category_code,issue_date,directive_no,is_rii,show_in_c_of_a,estimated_man_hours,note,applicability
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-49,62,ASB 76-65-49 Rev.A,Main Rotor Hub One-Time Inspection for Main Rotor Hub to Horn Contact,SB,19-May-2000,ASB 76-65-49 Rev.A,,,0:00,,"Model: All S-76, Component: Main Rotor Hub Part Number 76103-08010-049 Serial Numbers A027-01071 thru A027-01116"
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-50,62,ASB 76-65-50,Main Rotor Blade - Root End Pocket Inspection,SB*,25-May-2000,ASB 76-65-50,,,0:00,,As in ASB
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-51,62,ASB 76-65-51,Main Rotor Blade - Main Rotor Spar - Inspection,SB,28-Jul-2000,ASB 76-65-51,,,0:00,,"Models S-76A, S-76B, and S-76C including spares. 76150-09000 and 76150-09100 series main rotor blades"
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-52,65,ASB 76-65-52,Main Rotor Spindle Assemblies - One Time Inspection of Spindle Attachment Bolts,SB,24-Jul-2001,ASB 76-65-52,,,0:00,,"All S-76 helicopters delivered prior to the issue date of this ASB except S/N 760501, 760506, 760507 thru 760515. Component: Main Rotor Spindle Attachment P/N NAS626-9 Bolts."
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-53,63,ASB 76-65-53,Main Rotor Blades - One Time Non-Destructive Inspection (NDI) by the use of Ultrasonic (UT),SB,06-Sep-2001,ASB 76-65-53,,,0:00,,S-76 MRB with S/N up to and including A086-02630 that have not accrued 900 flight hours. S-76 MRB that have been stripped and rebuilt per Overhaul and Repair Instruction (ORI) 76150-011 by Sikors
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-54,63,ASB 76-65-54 Rev.A,Main Rotor Head Damper Piston Rod Assembly - One-Time Check of,SB,03-May-2002,ASB 76-65-54 Rev.A,,,0:00,,"All S-76 helicopters, All spare dampers assemblies (76106-08000) ,All spare damper piston rod assemblies (76106-08003) delivered prior to the issue date of this ASB."
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-55,63,ASB 76-65-55 Rev.A,Main Rotor Blade - Lightning Strike Removal from Service,SB,25-Jul-2002,ASB 76-65-55 Rev.A,,,0:00,,Model: All S-76 helicopters. All S-76 main rotor blades.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-56,63,ASB 76-65-56,Main Rotor Blades - One-Time Inspection of Main Rotor Blades 9Two-Piece Titanium Leading Edge Sheath9,SB,09-Aug-2002,ASB 76-65-56,,,0:00,,All S-76 helicopters.S-76 main rotor blades with a two piece titanium sheath.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-57,63,ASB 76-65-57,Main Rotor Blade - Leading Edge Strip/Skin - Visual Inspection of,SB,23-Dec-2002,ASB 76-65-57,,,0:00,,S-76 main rotor blades 76150-09000 and 76150-09100 series.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-58,64,ASB 76-65-58 Rev.A,Enhanced Tail Rotor Balance Check,SB,11-Nov-2003,ASB 76-65-58 Rev.A,,,0:00,,All S-76 serial numbers up to and including 760526.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-59,65,ASB 76-65-59,"""Main Rotor Hub, Spindle, Swashplate, and Tail Rotor Outboard Retaining Plate Assemblies - Reidentification of""",SB,19-Nov-2003,ASB 76-65-59,,,0:00,,All S-76A and S-76B model helicopters. Components including spares: (1) 76102-08011-046 Main Rotor Spindle Horn (2) 76103-08010-048/-049 Main Rotor Hub (3) 76104-08500-041 Main Rotor Swashplate A
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-60,64,ASB 76-65-60,Tail Rotor Blades - One-Time Borescope Inspection of,SB,16-Jun-2004,ASB 76-65-60,,,0:00,,All S-76 tail rotor blades in service with more than 500 flight hours Time Since New
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-61,63,ASB 76-65-61,Main Rotor Blades - One-Time Root End Ultrasonic Test (UT) Inspection of,SB,27-Jul-2004,ASB 76-65-61,,,0:00,,Main Rotor Blade part number series: 76150-09000 and 76150-09100. S-76 main rotor blades with serial numbers A086-00001 through A086-01530.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-62,63,ASB 76-65-62,Main Rotor Assembly - Lower Bifilar Support - One-Time Visual Inspection of,SB,14-Dec-2004,ASB 76-65-62,,,0:00,,All S-76 Model helicopters with lower bifilar support having component total time greater than 1500 hours Part Number: 76107-08001-104 lower bifilar support.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-63,63,ASB 76-65-63 Rev.B,Main Rotor Hub (MRH) - One-Time Check and Recurring Daily Visual 10X Magnification Inspection,SB,21-Apr-2005,ASB 76-65-63 Rev.B,,,0:00,,"S-76 MRHs including spares with S/N : B027-00258 through B027-00264, and B027-00266 through B027-00283. Component: 76103-08010-048/-049/-050 MRH."
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-64,63,ASB 76-65-64,Main Rotor Head Spindle Assemblies - One Time Inspection of Spindle Assembly Bolts,SB,02-Apr-2007,ASB 76-65-64,,,0:00,,"Model: All S-76 helicopters up to and including serial number 760640. Component: Part Number, Main Rotor Head Spindle Assembly Bolts (76102-08051-105)."
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-65,63,ASB 76-65-65,Main Rotor Head - One-Time Inspection of Main Rotor Head for Presence of Large Diameter Main Rotor Hub Pilot Under Bifilar Assembly,SB,22-Mar-2012,ASB 76-65-65,,,0:00,,"All S-76 model helicopters with serial numbers up to and including 760822, including any spare Main Rotor Hub Pilots."
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-66,62,ASB 76-65-66,ROTORS - Swashplate - One-Time Inspection of Stationary Scissors Assembly and Rotating Scissors Assembly for Presence of Spacers.,SB,07-Mar-2012,ASB 76-65-66,,,0:00,,All S-76 model helicopters with serial numbers up to and including 760822.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,65-67,62,ASB 76-65-67 Ver.B,ROTORS - Spindle Assemblies - One-Time Non-Destructive Inspection (NDI) of Spindle/Cuff Assembly and Application of White Paint to Enhance Existing Inspection Procedure.,SB,17-Oct-2012,ASB 76-65-67 Ver.B,,,0:00,,"All S-76 model helicopters with serial numbers up to and including 760822. Component: Spindle/Cuff Assembly, 76102-08001-043/-045/-046, including spares."
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,A 76,65,ASB 76-65-68 Rev.A,ROTORS - Tail Rotor Blade - One-Time Inspection of Tail Rotor Blade (TRB) Pitch Horn Bond Region for Bond Separation and Implement a Recurring Inspection,SB,29-Jun-2015,ASB 76-65-68 Rev.A,,,0:00,,"All S-76 model helicopters up to and including serial number 760822 with TRB Part Numbers (P/N) 76101-05001, P/N 76101-05101, and P/N 76101-05501 (all dash numbers), including all spares. (Note: Operators that have complied with ASB 76-65-68 dated May 20, 2014, no further action is required.)"
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,76-65-69,62,ASB 76-65-69 Rev.A,ROTORS - Stationary Scissors Assembly Attachment Hardware - One-Time Modification of Attachment Hardware,SB,04-Apr-2016,ASB 76-65-69 Rev.A,,,0:00,,All S-76A through D model helicopters up to and including serial number 761079.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,76-65-71,65,ASB 76-65-71,ROTORS - Main Rotor Blades - One-Time Inspection of Main Rotor Blade (MRB) for Skin Disbonds,SB,18-Jul-2018,ASB 76-65-71,,,0:00,,"All S-76A/B/C model helicopters equipped with MRB assemblies (76150-09100 series) up to and including Serial Number (S/N) A086-02998 that have not complied with Overhaul Repair Instructions (ORI) 76150-011 after January 1, 2005, and that have not complied with ORI 76150-027, including spare MRBs."
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,ASB 76-65-72,65,,"MAIN ROTOR - Main Rotor Blade Cuff, Folding - One-Time Inspection of and Update of Component Retirement Times if Necessary.",SB,15-Sep-2020,ASB 76-65-72,,,0:00,,"ASB 76-62-03, all S-76D® Model helicopters. ASB 76-65-72, all S-76A/B/C® Model helicopters."
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-24,100,ASB 76-66-24 Rev.A,Powertrain - BF Goodrich rotor brake assembly - piston housing - rework of (Supersedes basic ASB),SB,08-Feb-1991,ASB 76-66-24 Rev.A,,,0:00,,S 76 series with BF GoodRich Rotor brake assembly P/N 2-1489 prior to and including sl/no 0302 installed.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-26,65,ASB 76-66-26,Powertrain - Tail rotor drive shaft - bearing support assemblies - replacement of,SB,09-Jan-1992,ASB 76-66-26,,,0:00,,Al S-76 models. Component: SB 1138-101 bearing 76361-04007-041 bearing support assembly.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-27,66,ASB 76-66-27,Powertrain - Tail gearbox assembly - output shaft - onetime inspection of,SB,08-Jan-1992,ASB 76-66-27,,,0:00,,"All S76A,S 76B and S 76 B and S 76 C series prior to and including SS no 760390"
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-29,66,ASB 76-66-29 Rev.A,Powertrain - Main gearbox - No.1 input bevel pinion housing assembly - inspection and incorporation of improvements,SB,10-Jul-1995,ASB 76-66-29 Rev.A,,,0:00,,Refer SB
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-30,66,ASB 76-66-30 Rev.A,Powertrain - main gear box installation - barrel nut inspection,SB,07-Jul-2000,ASB 76-66-30 Rev.A,,,0:00,,All S 76 models Component:LH2577-080 barrel nuts with lot 06 or 09 markings
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-31,66,ASB 76-66-31 Rev.B,Main Gear Box - One-Time and Repetitive Non Destructive Inspection (NDI) of the Main Rotor Shaft Assembly.,SB*,07-Nov-2000,ASB 76-66-31 Rev.B,,,0:00,,"All S-76 Models. Component: 76351-09000 Series, 09500 Series, 09600 Series Main Gear Box Assembly.Including Spares. Containing 76351-09030 Series and 76351-09630 Series Main Rotor Shaft Assembly."
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-32,66,ASB 76-66-32 Rev.A,Main Gear Box - Removal from Service and Repetitive Non Destructive Inspection (NDI) Certain Serial Number Main Rotor Shafts,SB,21-Feb-2001,ASB 76-66-32 Rev.A,,,0:00,,All S-76 Models.
