tenant_id,assembly_models,code_form_no,ata_code,reference_amp,description,category_code,is_rii,show_in_c_of_a,estimated_man_hours,revision_status
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,55,SI-550009,Every 8 Yr Horizontal stabilizer Inspection,ROU*,,,0:00,STC*-Structural Inspection Recurring
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,24,OOPI-240001,Every 200 Hrs Starter Generator Inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,51,SI - 510002,Every 1000 L Frount Pressure Bulkhead Inspection,ROU*,,,0:00,STC*-Structural Inspection Recurring
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,51,SI - 510002,Front pressure bulkhead,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,57,SI - 570019,Upper surface of the wing bottom skin at the attachment to the centerline joint adjacent to Rib 0.,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,53,SI-530003,Fuselage skin covered by the ventral fuel tank. (If fitted),ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,32,,"EVERY 20000 L MAIN LANDING GEAR JACK,JACK CYLINDER HEAD ASSEMBLY (LH & RH) INSPECTION",ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,34,OOPI-340002 OOPI-340006 OOPI-340007 OOPI-340013 FAR 91.411 & FAR 91.413,Carry out Every 24 Months RVSM Component Inspections,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,35,CMM 35-22-26 (AFMS),Passenger Oxygen Mask No.2,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,35,CMM 35-22-26 (AFMS),Passenger Oxygen Mask No.7,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,72,,Electrical Wiring and Connections,ROU*,,,0:00,"Frequency Modified As per AMP Issue01 Rev 0, Dated:Jul2025"
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,53,SI-530004,Every 8 Yr Ventral Fuel Tank and attachment Inspection,ROU*,,,0:00,STC*-Structural Inspection Recurring
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,51,SI -510010,"Every 8 Yr Center fuselage structure, above the floor Inspection",ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,57,AWL Document,"Bolts, LH & RH flap hinge attachment angles to main landing gear mounting fittings (pre mod 25F947A)",ROU*,,,0:00,STC*-Structural Inspection Recurring
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,72,,Every 5000 Hours Engine Accessory Gearbox Inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,5,AFMS Chapter 07-001-001,"Every 400 Hrs Lubrication Inspection - Area F1,T1,W1/W2",ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,55,SI - 550015,Every 2 Years Elevator Inspection,ROU*,,,0:00,STC*-Structural Inspection Recurring
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,57,SI - 570024,Wing bottom skin at attachment to Rib 1 LH and RH,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,55,SI-550005,"Every 4 Years Connecting rods, Rudder trim tab and Anti-servo tab Inspection.",ROU*,,,0:00,STC*-Structural Inspection Recurring
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,10,AMM Chapter 10-10-00,2 Weekly Flight Ready Storage.,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,101,,Every 800 Hours,ROU*,,,0:00,part of 12 Mons
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,55,SI-550003,Every 4 Years Elevators (LH & RH) Inspection,ROU*,,,0:00,STC*-Structural Inspection Recurring
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,57,SI - 570020,Wing bottom skin centerline butt strap and center section beams (24 positions),ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,57,SI - 570014,"Every 2400 Hrs / 4 Yrs Connecting rods, aileron trim and servo tabs Inspection",ROU*,,,0:00,STC*-Structural Inspection Recurring
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,5,SI -550013,Horizontal stabilizer.,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,35,AWL Document,Portable breathing equipment oxygen (self contained protective breathing hood),ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,51,SI -510004,Every 20000 L Upper canopy rail at intersection with the canopy posts Inspection,ROU*,,,0:00,STC*-Structural Inspection Recurring
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,51,SI-510005,"Every 8 Yr Center fuselage structure below the floor, nose landing gear bay to Frame 13 and Frames 16 to 19 Inspection",ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,5,Routine Inspection - AFMS -050500 AFMS Chapter 07-001-001,Every 12 Months Inspection E (Consists of Inspection E1 to E12 inclusive),ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,35,CMM 35-22-26 (AFMS),Passenger Oxygen Mask No.9,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,35,CMM 35-22-26 (AFMS),Passenger Oxygen Mask No.6,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,51,SI -510007,"Every 8 Yr Center fuselage structure below the floor, frames 8 to 17 Inspection",ROU*,,,0:00,STC*-Structural Inspection Recurring
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,55,SI -550010,Every 8 Yr Vertical stabilizer Inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,5,Routine Inspection - AFMS 050110 AFMS Chapter 07-001-001,"Every 800 Hrs Inspection B (Consists of Inspection B1 to B12 inclusive) Lubrication Inspection - Area F1,F3,F4,W1/W2,G",ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,5,Routine Inspection-AFMS-050760,Every 48 Months Inspection G,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,33,AFMS Document,"Escape Hatch Betalight ""Exit"" Sign.",ROU*,,,0:00,2821003 132848-11
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,5,Minor Inspection-050771,Every 400 Hrs Detailed walk Around Inspection.,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,53,SI - 530015,Every 30000 Hrs Vertical stabilizer root attachment to fuselage Inspection,ROU*,,,0:00,STC*-Structural Inspection Recurring
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,35,CMM 35-22-26 (AFMS),Passenger Oxygen Mask No.8,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,32,SI-320028,Every 4 Years Main landing gear fairing strut (LH & RH) Inspection,ROU*,,,0:00,STC*-Structural Inspection Recurring
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,72,Engine LMM-72-00-00,ECTM Data download,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,55,SI-550004,Every 4 Years Rudder and Tab Inspection,ROU*,,,0:00,STC*-Structural Inspection Recurring
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,5,Routine Inspection - AFMS-050240 AFMS Chapter 07-001-001,"Every 1600 Hrs Inspection C (Consists of Inspection C1 to C12 inclusive) Lubrication Inspection - Area F1,F2,F3,F4,T1,W1/W2",ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,57,SI - 570017,"Wing bottom skin at attachment to front spar, between Ribs 1 and 7",ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,34,"CAR Section-8 , Series""O"" Part-2 Para 7.3.9.",HMU or GMU Flight,ROU*,,,0:00,"Monitoring of Height Keeping Performance. Note:Aircraft cannot perform RVSM flight, till the completion of Height keeping performance."
157b8d12-c115-446e-a4dc-d12077751fe2,838697ff-b6ab-46e4-9aad-def266b918bc,,100,,Every 2 Months Ground Run part of mobilization of aircraft Ref: MTC 20-09-01-901,SP*,,,0:00,
