tenant_id,assembly_models,code_form_no,ata_code,reference_amp,description,category_code,is_rii,show_in_c_of_a,estimated_man_hours,revision_status
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,101,,Aeromobile Liscense,CH*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,101,"CAR Section-8, Series ""O"" Part-2 Para 7.2.9",HMU or GMU Flight.,CH*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,101,,FDR Readout,CH*,,,0:00,P/N:980-4710-003 S/L:872
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,101,BJETS/CAMO/VT-BTB/017 dated 23 June. 2014,Wing DHS fatners Head Corrosion Removal & Reprotection Treatment,CP1,,,0:00,SRM 57-10-13-201
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,12,,Every 200 Hours Lubrication Inspection-Area G,LS*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,12,,1600 Hours Lubrication,LS*,,,0:00,AFMS Part 7
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,12,,2 Year Lubrication,LS*,,,0:00,AFMS part-7
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,5,,Every 400 Hours Detailed walk-around Inspection,LS*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,5,,Pressure test Pitot/ Static/ Stall vent System,OP*,,,0:00,OOP-340006
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,5,,ECTM Downloading,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,5,,"PATS APU GTCP36-150W Visual inspection of exhaust, loose or frayed wires.",OP*,,,0:00,OOP-490001
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,5,,Wing Inspection between rib 14 & 16.,OP*,,,0:00,OOP-570029
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,5,,Engine starter Generator Inspection,OP*,,,0:00,OOP-240001(LH)
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,5,,Panel GG and Terminal Block M visual inspection,OP*,,,0:00,OOPI-240028 (Part of 400 Hours inspection schedule)
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,5,,Inspection of Water separator system,OP*,,,0:00,OOP-210006 & 210007
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,,5,,Operational test of pitot system isolation valves,OP*,,,0:00,OOP-340007
