tenant_id,assembly_models,code_form_no,ata_code,reference_amp,description,category_code,is_rii,show_in_c_of_a,estimated_man_hours,revision_status
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,12,,Every 50Hrs Lubrication Inspection,LS*,,,0:00,As per Schedule Form No: S76C++/71
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,12,,Every 300 hours/12 Months Lubrication Inspection,LS*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,12,,Every 12 Months lubrication,LS*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,12,,Every 2500Hrs lubrication,LS*,,,0:00,Landing Gear Hydraulic Oil Change
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,12,,Every 900 Hrs/12 Mths Lubrication,LS*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Initially 600Hrs Out of Phase Inspection & Thereafter On Condition,OP1,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,34,,Every 300Hrs/12month Out of phase Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 300 Hours/12 Months Inspection.,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 3 Months Inspection,OP*,,,0:00,"Frequency revised as per approved AMP Issue 1, Rev. 02, Dt: Aug 2025 & Schedule Form No: S76C ++/113"
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 500Hrs Out of Phase Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 1500 Hours/1 Year Out of Phase inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 07Days Out of Phase Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 900 Hours Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 6 Months/12 Months OOP inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 1500Hrs/1 Year OOP Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 30 Days OOP Inspection,OP*,,,0:00,As per Schedule Form No: S76C++/47
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,fire extinguisher re-weighing,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 30Days OOP Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 600 HRS OOP Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,450Hrs Out of Phase Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 30Days out of Phase Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 1250 Hours Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,250 HRS OOP INSPECTION,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 60Days OOP Inspection,OP*,,,0:00,As per Schedule Form No: S76C++/48
