,DGCA/BELL 407/48,53,FAA AD 2022-27-08,"Joint Aircraft System Component (JASC) Code: 5302, Rotorcraft Tail Boom.",MOD,12-Jan-2023,DGCA/BELL 407/48,,,0:00, ,"This AD applies to Bell Textron Canada Limited Model 407 helicopters serial numbers 53000 through 53900 inclusive, 53911 through 53999 inclusive, 54000 through 54166 inclusive, 54300 through 54800 inclusive, 54805 through 54954 inclusive, 54956 through 54997 inclusive, 54999, and 56300 through 56304 inclusive, certificated in any category.",Select,Edit,Delete,View
,DGCA/BELL 407/49,64,FAA EAD 2023-17-51,"Joint Aircraft Service Component (JASC) Code: 6410, Tail Rotor Blades.",MOD,29-Aug-2023,DGCA/BELL 407/49,,,0:00, ,"This emergency AD applies to Bell Textron Canada Limited Model 407 helicopters, certificated in any category.",Select,Edit,Delete,View
,DGCA/BELL 429/31,25,FAA AD: 2021-19-01,Joint Aircraft Service Component (JASC) Code: 2500 Cabin Equipment/Furnishings.,MOD,22-Oct-2021,DGCA/BELL 429/31,,,0:00, ,"This AD applies to Bell Textron Canada Limited Model 206, 206A, 206A-1 (OH-58A), 206B, 206B-1, 206L, 206L-1, 206L-3, 206L-4, 222, 222B, 222U, 230, 407, 427, 429, and 430 helicopters, certificated in any category:",Select,Edit,Delete,View
,DGCA/NEW -MISC/103 CN,23,DGCA/NEW-MISC/103,CVR- THE BULK ERASE FACILITY SHOULD BE DEACTIVATED BY REMOVING THE RELEVANT CARD FROM THE CVR UNIT.,MIS,01-Feb-2023,DGCA/NEW -MISC/103 CN,,,0:00, ,CANCELLED vide DGCA LETTER NO. 9- 414/96-AI (2) DT. 24TH SEPT 1996,Select,Edit,Delete,View
,DGCA/NEW -MISC/237,25,FAA AD 2021-07-13,"Joint Aircraft Service Component (JASC) Code: 2500, Cabin Equipment/Furnishings.",MIS,26-Apr-2021,DGCA/NEW-MISC/237,,,0:00, ,"This airworthiness directive (AD) applies to Pacific Scientific Company rotary buckle assembly (buckle), part numbers (P/Ns) 1111430 and 1111475, all dash numbers. These buckles may be installed on but not limited to Bombardier Inc., Learjet Inc., Mitsubishi Heavy Industries, Ltd., Textron Aviation, Inc. (Type Certificate (TC) previously held by Cessna Aircraft Company), and Viking Air Limited (TC previously held by de Havilland, Inc.) model airplanes and Airbus Helicopters (TC previously held by Eurocopter France) model helicopters, certificated in any category.",Select,Edit,Delete,View
,DGCA/NEW -MISC/238,34,FAA AD 2021-08-07,"Joint Aircraft System Component (JASC)/Air Transport Association (ATA) of America Code 3400, NAVIGATION SYSTEM.",MIS,26-Apr-2021,DGCA/NEW-MISC/238,,,0:00, ,"This AD applies to Rockwell Collins, Inc. GPS-4000S Global Positioning System (GPS) part number (P/N) 822-2189-100 installed on airplanes, certificated in any category.",Select,Edit,Delete,View
,DGCA/NEW -MISC/239,34,FAA AD 2021-08-15,"Joint Aircraft System Component (JASC) Code 3445, AIR COLLISION AVOIDANCE SYSTEM (TCAS).",MIS,24-May-2021,DGCA/NEW -MISC/239,,,0:00, ,"This AD applies to Garmin International GMN-00962 GTS processor units, part number 011-02571-0( ), with software version 3.13 or earlier, except software version 3.12.1, installed on airplanes certificated in any category. These units are marketed as the GTS 825, GTS 855, or GTS 8000.",Select,Edit,Delete,View
,DGCA/NEW -MISC/247R1,34,FAA AD 2023-11-07,"Air Transport Association (ATA) of America Code 3444, Ground Proximity System.",MIS,27-Jul-2023,DGCA/NEW -MISC/247R1,,,0:00, ,"This AD applies to all helicopters, certificated in any category, equipped with a radio (also known as radar) altimeter.",Select,Edit,Delete,View
,DGCA/NEW-MIS C/249,34,EASA AD : 2022-0024,ATA 34 – Navigation – Flight Management Computer 2 / Navigation Modules – Operational Limitations / Amendment,MIS,02-Mar-2022,DGCA/NEW-MIS C/249,,,0:00, ,"Thales Flight Management Computer (FMC) 2 Navigation Modules (NAVM), identified by Part Number C13084CA03.",Select,Edit,Delete,View
,DGCA/NEW-MISC/153 R15,25,EASA AD : 2015-0226R7,ATA 25 – Equipment / Furnishings – Hoist – Test / Replacement.,MIS,03-Jun-2022,DGCA/NEW-MISC/153 R15,,,0:00, ,"This AD applies to the following helicopters, when equipped with a Goodrich hoist having a Part Number (P/N) as listed in Table 1 of this AD.",Select,Edit,Delete,View
,DGCA/NEW-MISC/209R1,25,UK CAA AD: G-2022-0011,ATA 25 – Equipment / Furnishings – Pilot & Co-Pilot Seats – Inspection / Modification.,MIS,29-Jun-2022,DGCA/NEW-MISC/209R1,,,0:00, ,"Type 3A063 pilot and co-pilot seats, identified by Part Number (P/N) in Appendix 1 of this AD, all serial numbers. These seats are known to be installed on, but not limited to, ATR-GIE Avions de Transport Régional ATR 42 and ATR 72 aeroplanes.",Select,Edit,Delete,View
,DGCA/NEW-MISC/228 R1,46,FAA AD: 2022-15-08,"Air Transport Association (ATA) of America Code 46, Information systems.",MIS,02-Sep-2022,DGCA/NEW-MISC/228 R1,,,0:00, ,"Fokker F27 Mark 050, F28 Mark 3000, F28 Mark 0070 and F28 Mark 0100 aeroplanes; Airbus A318, A319, A320, A321, A330 and A340 aeroplanes; ATR42 and ATR72 aeroplanes; Boeing 737, 757, 767 and 777 aeroplanes; Bombardier (formerly Canadair) and MHI RJ Aviation ULC (formerly Bombardier) CL-600 aeroplanes; and De Havilland Aircraft of Canada (formerly Bombardier) DHC-8 aeroplanes; models and manufacturer serial numbers (MSN). (As per EASA AD 2021-0234)",Select,Edit,Delete,View
,DGCA/NEW-MISC/243 R2,26,EASA AD 2021-0185R2,ATA 26 – Fire Protection – Hand-operated Fire Extinguishers – Inspection / Replacement.,MIS,26-Sep-2022,DGCA/NEW-MISC/243 R2,,,0:00, ,"HAFEX (Halon-free) hand-held fire extinguishers, having Part Number (P/N) P3APP003010A, P/N P3APP003010B or P/N P3APP003010C, all serial numbers (s/n).",Select,Edit,Delete,View
,DGCA/NEW-MISC/248R2,25,EASA AD : 2022-0029-E,ATA 25 – Equipment / Furnishings – Emergency Parachutes – Removal from Service.,MIS,22-Mar-2022,DGCA/NEW-MISC/248R2,,,0:00, ,"ATL-88/90-1B (commercially known as ATL-15 SL) emergency parachutes, all serial numbers (s/n) manufactured from 2016.",Select,Edit,Delete,View
D,DGCA/NEW-MISC/248R3,25,EASA AD : 2022-0029 R1,ATA 25 – Equipment / Furnishings – Emergency Parachutes – Removal from Service / Modification.,MIS,02-May-2022,DGCA/NEW-MISC/248R3,,,0:00, ,"ATL-88/90-1B (commercially known as ATL-15 SL) emergency parachutes, all serial numbers (s/n) manufactured from 2016, having Part Number (P/N) 09994, P/N 09995 or P/N 09996 (no suffix).",Select,Edit,Delete,View
D,DGCA/NEW-MISC/248R3,25,EASA AD : 2022-0029 R1,ATA 25 – Equipment / Furnishings – Emergency Parachutes – Removal from Service / Modification.,MIS,02-May-2022,DGCA/NEW-MISC/248R3,,,0:00, ,"ATL-88/90-1B (commercially known as ATL-15 SL) emergency parachutes, all serial numbers (s/n) manufactured from 2016, having Part Number (P/N) 09994, P/N 09995 or P/N 09996 (no suffix).",Select,Edit,Delete,View
,DGCA/NEW-MISC/249,34,EASA AD : 2022-0024,ATA 34 – Navigation – Flight Management Computer 2 / Navigation Modules – Operational Limitations / Amendment,MIS,02-Mar-2022,DGCA/NEW-MISC/249,,,0:00, ,"Thales Flight Management Computer (FMC) 2 Navigation Modules (NAVM), identified by Part Number C13084CA03.",Select,Edit,Delete,View
,DGCA/NEW-MISC/250,28,FAA AD 2022-03-15,"Joint Aircraft System Component (JASC) Code 2841, Fuel Quantity Indicator.",MIS,23-Mar-2022,DGCA/NEW-MISC/250,,,0:00, ,"This AD applies to all serial numbers of the airplane models listed in table 1 to paragraph (c), certificated in any category, that are either: 1.Modified with a Garmin G3X Touch Electronic Flight Instrument System 2. Modified with a Garmin GI 275 Multi-Function Display.",Select,Edit,Delete,View
,DGCA/NEW-MISC/250,28,FAA AD 2022-03-15,"Joint Aircraft System Component (JASC) Code 2841, Fuel Quantity Indicator.",MIS,28-Mar-2022,DGCA/NEW-MISC/250,,,0:00, ,"This AD applies to all serial numbers of the airplane models listed in table 1 to paragraph (c), certificated in any category, that are either: 1.Modified with a Garmin G3X Touch Electronic Flight Instrument System 2. Modified with a Garmin GI 275 Multi-Function Display",Select,Edit,Delete,View
D,DGCA/NEW-MISC/251,26,FAA AD 2022-01-03,"Joint Aircraft Service Component (JASC) Code: 2622, Fire Bottle, Portable.",MIS,23-Mar-2022,DGCA/NEW-MISC/251,,,0:00, ,This AD applies to Umlaut Engineering GmbH (previously P3 Engineering GmbH) HAFEX (Halon-free) hand-held P3HAFEX fire extinguisher (fire extinguisher) part numbers P3APP003010A and P3APP003010C.,Select,Edit,Delete,View
D,DGCA/NEW-MISC/251,26,FAA AD 2022-01-03,"Joint Aircraft Service Component (JASC) Code: 2622, Fire Bottle, Portable.",MIS,23-Mar-2022,DGCA/NEW-MISC/251,,,0:00, ,This AD applies to Umlaut Engineering GmbH (previously P3 Engineering GmbH) HAFEX (Halon-free) hand-held P3HAFEX fire extinguisher (fire extinguisher) part numbers P3APP003010A and P3APP003010C.,Select,Edit,Delete,View
D,DGCA/NEW-MISC/252,35,FAA AD 2022-04-09,"Air Transport Association (ATA) of America Code 35, Oxygen System.",MIS,31-Mar-2022,DGCA/NEW-MISC/252,,,0:00, ,"This AD applies to AVOX Systems Inc. (formerly Scott Aviation) oxygen cylinder and valve assemblies having part number (P/N) 89794077, 89794015, 891511-14, 806835-01, 807982-01, or 808433-01.",Select,Edit,Delete,View
D,DGCA/NEW-MISC/252,35,FAA AD 2022-04-09,"Air Transport Association (ATA) of America Code 35, Oxygen System.",MIS,31-Mar-2022,DGCA/NEW-MISC/252,,,0:00, ,"This AD applies to AVOX Systems Inc. (formerly Scott Aviation) oxygen cylinder and valve assemblies having part number (P/N) 89794077, 89794015, 891511-14, 806835-01, 807982-01, or 808433-01.",Select,Edit,Delete,View
D,DGCA/NEW-MISC/252,35,FAA AD 2022-04-09,"Air Transport Association (ATA) of America Code 35, Oxygen System.",MIS,31-Mar-2022,DGCA/NEW-MISC/252,,,0:00, ,"This AD applies to AVOX Systems Inc. (formerly Scott Aviation) oxygen cylinder and valve assemblies having part number (P/N) 89794077, 89794015, 891511-14, 806835-01, 807982-01, or 808433-01.",Select,Edit,Delete,View
,DGCA/NEW-MISC/252 R1,35,FAA AD : 2023-13-11,"Air Transport Association (ATA) of America Code 35, Oxygen System.",MIS,18-Aug-2023,DGCA/NEW-MISC/252 R1,,,0:00, ,"This AD applies to AVOX Systems Inc. (formerly Scott Aviation) oxygen cylinder and valve assemblies having part number (P/N) 89794077, 89794015, 891511-14, 806835-01, 807982-01, or 808433-01.",Select,Edit,Delete,View
,DGCA/NEW-MISC/253,25,FAA AD: 2022-05-10,"Joint Aircraft Service Component (JASC) Code: 2500, Cabin Equipment/Furnishin gs",MIS,18-Apr-2022,DGCA/NEW-MISC/253,,,0:00, ,"This AD applies to helicopters, certificated in any category, with an externally-mounted Goodrich hoist assembly (hoist)",Select,Edit,Delete,View
,DGCA/NEW-MISC/253,25,FAA AD: 2022-05-10,"Joint Aircraft Service Component (JASC) Code: 2500, Cabin Equipment/Furnishings.",MIS,18-Apr-2022,DGCA/NEW-MISC/253,,,0:00, ,"This AD applies to helicopters, certificated in any category, with an externally-mounted Goodrich hoist assembly (hoist)",Select,Edit,Delete,View
D,DGCA/NEW-MISC/254,62,FAA AD 2022-06-05,"Joint Aircraft System Component (JASC) Code: 6200, Main Rotor System.",MIS,18-Apr-2022,DGCA/NEW-MISC/254,,,0:00, ,This AD applies to the following various restricted category helicopters with a main rotor hub strap pin (pin) part number 204-012-104-005 with a serial number prefix “FNFS”,Select,Edit,Delete,View
D,DGCA/NEW-MISC/254,62,FAA AD 2022-06-05,"Joint Aircraft System Component (JASC) Code: 6200, Main Rotor System.",MIS,18-Apr-2022,DGCA/NEW-MISC/254,,,0:00, ,This AD applies to the following various restricted category helicopters with a main rotor hub strap pin (pin) part number 204-012-104-005 with a serial number prefix “FNFS”,Select,Edit,Delete,View
D,DGCA/NEW-MISC/255,25,UK CAA AD: G-2022-0009,ATA 25 - Equipment / Furnishings – Lifejackets – Inspection.,MIS,13-May-2022,DGCA/NEW-MISC/255,,,0:00, ,"Survitec Group Limited (hereafter referred to as “Survitec” in this AD) Lifejackets Type 102 Mk 3 (Adult) ,102 Mk 4 (Crew) and 105 Mk 1 (Infant).",Select,Edit,Delete,View
D,DGCA/NEW-MISC/255,25,UK CAA AD: G-2022-0009,ATA 25 - Equipment / Furnishings – Lifejackets – Inspection.,MIS,13-May-2022,DGCA/NEW-MISC/255,,,0:00, ,"Survitec Group Limited (hereafter referred to as “Survitec” in this AD) Lifejackets Type 102 Mk 3 (Adult) ,102 Mk 4 (Crew) and 105 Mk 1 (Infant).",Select,Edit,Delete,View
,DGCA/NEW-MISC/256,85,FAA AD: 2022-16-03,"Joint Aircraft System Component (JASC) Code 8500, Engine (RECIPROCATING).",MIS,02-Sep-2022,DGCA/NEW-MISC/256,,,0:00, ,"(1) Continental Aerospace Technologies, Inc. reciprocating engine. (2) Lycoming Engines and Textron Lycoming/Subsidiary of Textron, Inc. reciprocating engine.",Select,Edit,Delete,View
,DGCA/NEW-MISC/257,25,FAA AD 2023-12-25,"Air Transport Association (ATA) of America Code 25, Equipment/Furnishings",MIS,07-Aug-2023,DGCA/NEW-MISC/257,,,0:00, ,"This AD applies to Survitec Group Limited (RFD Beaufort Ltd.) life jackets identified in paragraphs (c)(1) and (2) of this AD, having a part number and serial number identified in tables 2 through 13 of Survitec [RFD] Alert Service Bulletin 25–207–A, Version 1, dated November 24, 2021, and a date of manufacture between October 1, 2018, and April 30, 2019, inclusive.",Select,Edit,Delete,View
,DGCA/NEW-MISC/62,31,DGCA/NEW-MISC/62,INSTALLATION OF CVR,MIS,07-Jul-2022,DGCA/NEW-MISC/62,,,0:00, ,CANCELLED vide e-FILE No. DGCA-25012(02)/32/2020-AW Dated 04.07.2022,Select,Edit,Delete,View
,DGCA/NEW-MISC/63,31,DGCA/NEW-MISC/63,INSTALLATION OF CVR,MIS,07-Jul-2022,DGCA/NEW-MISC/63,,,0:00, ,CANCELLED vide e-FILE No. DGCA-25012(02)/32/2020-AW Dated 04.07.2022.,Select,Edit,Delete,View
,FAA AD 2021-19-01,25,ASB 407-15-111,Joint Aircraft Service Component (JASC) Code: 2500 Cabin Equipment/Furnishings.,AD,08-Sep-2021,FAA AD 2021-19-01,,,0:00, ,"This AD applies to Bell Textron Canada Limited Model 206, 206A, 206A-1 (OH-58A), 206B, 206B-1, 206L, 206L-1, 206L-3, 206L-4, 222, 222B, 222U, 230, 407, 427, 429, and 430 helicopters.(1) With a shoulder harness seat belt comfort clip (comfort clip) installed; or (2) That have been modified per Supplemental Type Certificate (STC) SH2073SO (installation of shoulder harness restraint system) or STC SH2751SO (installation of a passenger shoulder harness restraint system).",Select,Edit,Delete,View
,FAA AD 2022-23-02,53,TC AD CF-2021-34,"Joint Aircraft Service Component (JASC) Code: 5300, Fuselage Structure.",AD,29-Nov-2022,FAA AD 2022-23-02,,,0:00, ,"This AD applies to all Bell Textron Canada Limited (type certificate previously held by Bell Helicopter Textron Canada Limited) Model 407 helicopters, certificated in any category",Select,Edit,Delete,View
,FAA AD 2022-27-08,53,TC AD 2022-68,"Joint Aircraft System Component (JASC) Code: 5302, Rotorcraft Tail Boom.",AD,28-Dec-2022,FAA AD 2022-27-08,,,0:00, ,"This AD applies to Bell Textron Canada Limited Model 407 helicopters serial numbers 53000 through 53900 inclusive, 53911 through 53999 inclusive, 54000 through 54166 inclusive, 54300 through 54800 inclusive, 54805 through 54954 inclusive, 54956 through 54997 inclusive, 54999, and 56300 through 56304 inclusive, certificated in any category",Select,Edit,Delete,View
,FAA AD 2023-11-07,34,FAA AD 2023-11-07,"Air Transport Association (ATA) of America Code 3444, Ground Proximity System.",AD,15-Jun-2023,FAA AD 2023-11-07,,,0:00, ,"This AD applies to all helicopters, certificated in any category, equipped with a radio (also known as radar) altimeter. These radio altimeters are installed on various helicopter models including, but not limited to, the helicopters for which the design approval holder is identified in paragraphs (c) (1) through (20) of this AD. (4) Bell Textron Canada Limited (5) Bell Textron Inc.",Select,Edit,Delete,View
,FAA AD 2023-17-51,64,TC AD CF 2023–63,"Joint Aircraft Service Component (JASC) Code: 6410, Tail Rotor Blades.",AD,25-Aug-2023,FAA AD 2023-17-51,,,0:00, ,"This AD applies to Bell Textron Canada Limited Model 407 helicopters, certificated in any category.",Select,Edit,Delete,View
,FAA AD 2024-10-12,73, ,"Joint Aircraft System Component (JASC) Code: 2897, Fuel system wiring.",AD,18-Jul-2024,ASB 407-24-137,,,0:00, ,"This AD applies to Bell Textron Canada Limited Model 407 helicopters, serial numbers 54832 through 54931 inclusive, 54933 through 54939 inclusive, and 54942 through 54954 inclusive, certificated in any category, with a fuel system standpipe assembly (standpipe) part number 407- 062-032-103 installed.",Select,Edit,Delete,View
,FAA AD 2024-10-12,73, ,"Joint Aircraft System Component (JASC) Code: 2897, Fuel system wiring.",AD,18-Jul-2024,FAA AD 2024-10-12,,,0:00, ,"This AD applies to Bell Textron Canada Limited Model 407 helicopters, serial numbers 54832 through 54931 inclusive, 54933 through 54939 inclusive, and 54942 through 54954 inclusive, certificated in any category, with a fuel system standpipe assembly (standpipe) part number 407- 062-032-103 installed.",Select,Edit,Delete,View
D,FAA AD 2024-20-07,25, ,"Joint Aircraft System Component (JASC) Code: 2560, Emergency Equipment ; and 3212, Emergency Flotation Section.",AD,31-Oct-2024,FAA AD 2024-20-07,,,0:00, ,"Bell Textron Canada Limited Model 206A, 206B, 206L, 206L-1, 206L-3, 206L-4 and 407 helicopters modified by STC SR01535LA",Select,Edit,Delete,View
D,FAA AD 2024-20-07,25, ,"Joint Aircraft System Component (JASC) Code: 2560, Emergency Equipment ; and 3212, Emergency Flotation Section.",AD,31-Oct-2024,FAA AD 2024-20-07,,,0:00, ,"Bell Textron Canada Limited Model 206A, 206B, 206L, 206L-1, 206L-3, 206L-4 and 407 helicopters modified by STC SR01535LA",Select,Edit,Delete,View
,FAA AD 2025-13-01,62, ,"Joint Aircraft System Component (JASC) Code 6210, Main Rotor Blades.",AD,23-Jun-2025,FAA AD 2025-13-01,,,0:00, ,"This AD applies to Bell Textron Canada Limited Model 407 and 427 helicopters, certificated in any category.",Select,Edit,Delete,View
,FAA EAD 2023-17-51,64,FAA EAD 2023-17-51,"Joint Aircraft Service Component (JASC) Code: 6410, Tail Rotor Blades.",AD,18-Aug-2023,FAA EAD 2023-17-51,,,0:00, ,"This emergency AD applies to Bell Textron Canada Limited Model 407 helicopters, certificated in any category.",Select,Edit,Delete,View
,GEN-19-144,23,Artex SB 1000,ACR ELECTRONICS ARTEX-BRANDED EMERGENCY LOCATOR TRANSMITTER G-SWITCH TESTING AND MAINTENANCE (SERVICE BULLETIN - SB1000),SB*,25-Jun-2019,GEN-19-144,,,0:00, ,ARTEX C-406 Helicopter Models (HM) or C-406 and G-406 ELTs used in helicopter applications.(ELT MODEL-C406-NHM),Select,Edit,Delete,View
,IL 407-24-129,62,IL 407-24-129,"MAIN ROTOR BLADE BOLTS, OVERHAUL REQUIREMENT CLARIFICATION.",SB*,10-Jun-2024,IL 407-24-129,,,0:00, ,All owners and operators of Model 407 helicopters,Select,Edit,Delete,View
,M 153 R12,25,EASA AD 2015-0226 R5,ATA 25-Equipment / Furnishing – Hoist – Test / Replacement,MIS,24-Aug-2020,DGCA/New-Misc/153 Rev 12,,,0:00, ,"This AD applies to the following helicopters, when equipped with a Goodrich hoist having a Part Number (P/N) as listed in Table 1 of this AD: AW109SP, AB139, AW139 and AB412 (all Models) helicopters, all serial numbers (s/n); BHTI 212, 214 and 412 helicopters (all Models), all s/n; BHTC 429 and 430 helicopters, all s/n; AH AS 365 N3, AS 332 L2 and EC225 LP helicopters, all s/n; AHD MBB-BK117 C-2, EC135 and EC635 (all Models) helicopters, all s/n; MDHI MD900 helicopters, all s/n; and Sikorsky S-61 (all Models), S-76A, S-76B, S-76C and S-92A helicopters, all s/n.",Select,Edit,Delete,View
,M 200,34,FAA AD 2018-03-04,"TO PREVENT INCORRECT AIRSPEED INDICATIONS DURING FLIGHT,WHICH COULD TO LEAD LOSS OF CONTROL.DUE TO DESIGN REDUNDANCY,THIS IS ONLY APPLICABLE IF MORE THAN ONE DEFICIENT PROBE IS INSTALLED",MIS,30-May-2018,DGCA/New-Misc/200,,,0:00, ,"This AD applies to Rosemount Aerospace, Inc. Model 851AK pitot probes that were repaired by CSI Aerospace Inc.",Select,Edit,Delete,View
,M 201,25,EASA AD 2018-0143-E,ATA 25 – Equipment / Furnishings – Towing Release Mechanism – Inspection,MIS,21-Aug-2018,DGCA/NEW-MISC/201,,,0:00, ,"H 301 “Libelle”, H 301 B, Standard Libelle, Standard Libelle 201 B, Standard Libelle 203, Glasflügel 604, BS 1, Kestrel, Club Libelle 205, Hornet, Hornet C, Mosquito, Mosquito B and Glasflügel 304 sailplanes, all manufacturer serial numbers, if equipped with a centre of gravity (C.G.) towing release mechanism.",Select,Edit,Delete,View
,M 202,25,FAA AD 2018-16-01,"Joint Aircraft System Component (JASC) Code 2510, Flight Compartment Equipment.",MIS,04-Sep-2018,DGCA/NEW -MISC/202,,,0:00, ,This AD applies to attendant seats NG and pilot seats 120/335 with part numbers (P/Ns) and serial numbers (For further details refer AD),Select,Edit,Delete,View
,M 203,25,EASA AD No.: 2018-0195,ATA 25 – Equipment / Furnishings – Restraint Systems Rotary Buckle Sub Assembly – Removal from Service,MIS,14-Sep-2018,DGCA/NEW-MISC/203,,,0:00, ,"Model 358 torso restraint systems Part Number (P/N) 358XX XXX-XX-XXX (where XX XXX-XX-XXX can be any combination of numbers and/or letters), serial number (s/n) 738 to 1619 inclusive",Select,Edit,Delete,View
,M 204,28,FAA AD 2018-17-11,Air Transport Association of America (ATA) Code 28: Fuel.,MIS,25-Sep-2018,DGCA/NEW-MISC/204,,,0:00, ,"This AD applies to Linstrandt T30 part number (P/N) CY050001 propane cylinders, serial numbers (S/N) 0227/0158, 0316/-, 0321/-, 0322/0150, 0446/0152, 0534/0145, 0539/-, 0543/0154, 0626/0153, and 0638/0151; installed on hot air balloons.",Select,Edit,Delete,View
,M 205,25,EASA AD No.: 2018-0223,ATA 25 – Equipment / Furnishing – Seat Energy Absorber Assembly – Modification,MIS,26-Oct-2018,DGCA/NEW-MISC/205,,,0:00, ,"Common Seats 170/260 H160, having a Part Number (P/N) and serial numbers (s/n) as identified in Annex A of the SB. These seats are known to be installed on, but not limited to, Airbus Helicopters (formerly Airbus Helicopters Deutschland GmbH, Eurocopter Deutschland GmbH, Eurocopter España S.A.) EC135 and EC635 helicopters; Airbus Helicopters (formerly Eurocopter, Eurocopter France, Aerospatiale) AS 332 L1 and EC 225 LP.",Select,Edit,Delete,View
,M 206,25,FAA AD : 2018-16-13,"Joint Aircraft System Component (JASC) 2500 Code, Cabin Equipment/Furnishings.",MIS,26-Oct-2018,DGCA/NEW-MISC/206,,,0:00, ,"This AD applies to all Zodiac Seats France, 537-Series Cabin Attendant Seats, part number (P/N) 53701-( )( )-( )( )( ).",Select,Edit,Delete,View
,M 207,34,EASA AD 2018-0247,ATA 34 – Navigation – Transponders – Inspection / Modification,MIS,22-Nov-2018,DGCA/NEW-MISC/207,,,0:00, ,"Trig Avionics TT31 Mode S transponders, Part Number (P/N) 00220-00-01, serial number (s/n) 05767 to 09715 inclusive, except those having modification (mod) level 7 or higher embodied. P/N 00220-00-01 may have been procured as part of Trig Avionics P/N 00225-00-01, which designates a kit composed of the transponder and its mounting tray; Avidyne Corporation AXP340 Mode S transponders, P/N 200-00247-0000, also marked with Trig Avionics P/N 01155-00-01, s/n 00801 to 01377 inclusive, except those with mod level 1 or higher embodied; and BendixKing / Honeywell International KT74 Mode S transponders P/N 89000007-000001, also marked with Trig Avionics P/N 01157-00-01, s/n 01143 to 02955 inclusive, except those with mod level 1 or higher embodied. P/N 89000007-000001 may have been procured as part of BendixKing / Honeywell International P/N 89000007-002001, which designates a kit composed of the transponder and its mounting tray.",Select,Edit,Delete,View
,M 208 R1,46,EASA AD 2018-0259 R1,ATA 46 – Information Systems – Electronic Flight Bag Universal Serial Bus Receptacle – Modification,MIS,20-Feb-2019,DGCA/New-Misc/208 R1,,,0:00, ,"Fokker F27 Mark 050, F28 Mark 3000, F28 Mark 0070 and F28 Mark 0100 aeroplanes; Airbus A318, A319, A320, A321, A330 and A340 aeroplanes; Avions de Transport Régional (ATR) ATR42 and ATR72 aeroplanes; Boeing 737, 757, 767 and 777 aeroplanes; and Bombardier (formerly Canadair) CL-600 and (formerly De Havilland Canada) DHC-8 aeroplanes; as identified in Appendix 1 of this AD.",Select,Edit,Delete,View
,M 209,25,EASA AD 2018-0262,ATA 25 – Equipment / Furnishings – Pilot and Co-pilot Seats – Modification / Inspection,MIS*,14-Jan-2019,DGCA/NEW-MISC/209,,,0:00, ,"Type 3A063 pilot and co-pilot seats, identified by Part Number (P/N) in Appendix 1 of this AD, all serial numbers.",Select,Edit,Delete,View
,M 210 R1,25,EASA AD 2018-0264 R1,ATA 25 – Equipment / Furnishings – Life Vest Pouch – Inspection,MIS,09-Apr-2019,DGCA/NEW-MISC/210 R1,,,0:00, ,"Centaurus Economy Class 13E, 13H and 13K passenger seats, having a Part Number (P/N) as identified in Appendix 1 of this AD, all serial numbers.",Select,Edit,Delete,View
,M 211 R1,25,FAA AD 2018-23-12,"Air Transport Association (ATA) of America Code 25, Equipment/furnishings.",MIS,30-Jan-2019,DGCA/NEW-MISC/211 R1,,,0:00, ,"This AD applies to Zodiac Aero Evacuation Systems (also known as Air Cruisers Company) fusible plugs installed on emergency evacuation equipment identified in the service information specified in paragraphs (c)(1) through (c)(16) of this AD. These affected fusible plugs might be installed on the emergency evacuation equipment of the following manufacturers' airplanes: Airbus SAS, The Boeing Company, BAE Systems (Operations) Limited, and Fokker Services B.V.",Select,Edit,Delete,View
,M 212,34,EASA AD 2019-0004,ATA 34 – Navigation – Global Navigation Satellite System – Operational Limitations,MIS,30-Jan-2019,DGCA/NEW-MISC/212,,,0:00, ,"Thales Global Positioning System/Satellite Based Augmentation System (GPS/SBAS) receivers, Topstar 200 LPV, identified by Part Number (P/N) C17149HA01 and P/N C17149JA02, using SBAS.",Select,Edit,Delete,View
,M 213,20,CF-2019-01,"Standard Practices – Helicopter External Transport System (HETS™) - Unapproved Parts, Inadequate Service Life Limits and Maintenance Requirements",MIS,30-Jan-2019,DGCA/NEW-MISC/213,,,0:00, ,"HETS™ certified under Transport Canada Supplemental Type Certificate (STC) SH98-35, Issue 1 and Issue 2 installed on the following helicopter models: Bell Helicopter Textron Canada Ltd. model 206B, 206L, 206L-1, 206L-3, 206L-4 and 407. Airbus Helicopters (formerly Eurocopter France) model AS 350 B, AS 350 B1, AS 350 B2, AS 350 B3, AS 350 BA and AS 350 D. Airbus Helicopters (formerly Eurocopter France) model AS 355 E, AS 355 F, AS 355 F1 and AS 355 F2. MD Helicopter Inc. model 369, 369A, 369H, 369HM, 369HS, 369HE, 369D, 369E, 369F, 369FF and 500N.",Select,Edit,Delete,View
