tenant_id,franchise_id,assembly_models_name,assembly_models,aircraft_template_name,aircraft_template_id,registration,serial_number,directive_no,reference_amp,category_code,ata_code,code_form_no_and_description,last_done_on,work_order_number,notes,frequency,effective_from,current,elapsed,extension,due_at,due_at_airframe,remaining,is_applicable,directive_id,is_row_processed_success,failure_reason,processed_on
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA / NEW MISCELLANEOUS /260,FAA AD 2024-20-07,MIS#,32,"DGCA / NEW MISCELLANEOUS /260
Joint Aircraft System Component (JASC) Code: 2560, Emergency Equipment; and 3212. Emergency Flotation Section.",,,Not Applicable as FAA AD 2024-20-07 is only applicable for Helicopter,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/10,FAA AD 99-06-05,MOD,27,"DGCA/PILATUS PC 12/10
REMOVAL OF ALT. FLAP SYSTEM",,,N/A AS PER A/C S/N. APPLICABLE FOR MSN 101 THRU 227 & 232,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/2,FAA AD 2001 - 11-02,MOD,24,"DGCA/PILATUS PC 12/2
TO PREVENT DAMAGE TO ELECTRICAL COMPONENT",,,N/A AS PER A/C S/N. APPLICABLE FOR MSN 101 THRU 289,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/48,EASA AD 2009-0040,MOD,27,"DGCA/PILATUS PC 12/48
ELEVATOR AND TAB-STICK PUSHER SERVO CABLES INSPECTION",,,APPLICABLE AND FOUND COMPLIED ON 08.05.2009,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA / NEW MISCELLANEOUS / 263R1,Correction: UK CAA AD No. G-2025-0002,MIS#,25,"DGCA / NEW MISCELLANEOUS / 263R1
ATA: 25 - Equipment / Furnishings - Pilot & Co-Pilot Seats - Inspection / Modification",,,Not applicable as part number installed on the aircraft is different.,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/15,FAA AD 99-24-09,MOD,25,"DGCA/PILATUS PC 12/15
FLAP INBOARD ATTACHMENT FITTINGS",,,N/A AS PER A/C S/N. APPLICABLE FOR MSN 101 THRU 300,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/14,FAA AD 2001-25-10,MOD,92,"DGCA/PILATUS PC 12/14
TO MODIFY THE FLAP CONTROL WIRING",,,N/A AS PER INSTALLED FCWU S/N.,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,SB 26-003 R1,SB 26-003 R1,SB,26,"SB 26-003 R1
FIRE PROTECTION - EXTINGUISHING INTRODUCTION OF A CABIN FIRE EXTINGUISHER",,,Applicable and will be complied as per customer's choice.,,9892:01 H,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,SB 45-030 R2,SB 45-030 R2,SB#,45,"SB 45-030 R2
CENTRAL MAINTENANCE SYSTEM - CENTRAL COMPUTER INSTALL THE HONEYWELL PRIMUS APEX OPERATIONAL SOFTWARE BUILD 12.7.2",,,Not applicable as per serial number. Aircraft serial number is 562.,,9897:07 H,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/44,FAA AD 2008 -07 -11,MOD,27,"DGCA/PILATUS PC 12/44
Air Transport Association of America (ATA) Code 27: Flight Controls",,,AIRWORTHINESS LIMITATION AMENDED,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/ PILATUS PC-12/65,FAA AD 2022-07-04,MOD,28,"DGCA/ PILATUS PC-12/65
Joint Aircraft System Component (JASC) Code 2800, Aircraft Fuel System",,,NOT APPLICABLE AS PER AIRCRAFT MODEL. APPLICABLE FOR PC-12/47E AEROPLANES,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA / NEW MISCELLANEOUS / 271R1,EASA AD No.: 2025-0297R1,MIS#,35,"DGCA / NEW MISCELLANEOUS / 271R1
ATA 35 - Oxygen - Portable Breathing Equipment - Removal from Service",,,Not Applicable as Portable breathing equipment not Installed.,,9885:10 H,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA / NEW MISCELLANEOUS / 265,FAA AD 2025-16-09,MIS#,25,"Air Transport Association (ATA) of America Code: 25, Equipment/Furnishings, or Joint Aircraft System Component (JASC) Code 2500, Cabin Equipment/Furnishings; and 2510, Flight Compartment Equipment.",,,Not applicable as item not installed on Aircraft.,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/54,EASA AD 2015-0060,MOD#,27,"DGCA/PILATUS PC 12/54
FLIGHT CONTROLS-AILERON CONTROL SYSTEM/ TAB COUNTER BALANCE WEIGHT- REPLACMENT .",,,N/A AS PER A/C MODEL. APPLICABLE FOR PILATUS PC12/47 AND PC12/47E AIRCRAFT.,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA / NEW MISCELLANEOUS / 269,EASA AD 2025-0295,MIS#,25,"DGCA / NEW MISCELLANEOUS / 269
ATA 25 - Equipment / Furnishings - Pallet Net - Limitation",,,Not applicable as item is not installed in aircraft.,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA / NEW MISCELLANEOUS / 266,UK CAA AD Number: G-2025-0005,MIS#,25,"DGCA / NEW MISCELLANEOUS / 266
ATA:25 - Equipment / Furnishings -Passenger Seats - Modification.",,,Not Applicable as per the aircraft model. Aircraft model is Pilatus PC 12/45- this aircraft is 6 seater configuerd.,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/43,FAA AD 2008-06-17,MOD,27,"DGCA/PILATUS PC 12/43
Air Transport Association of America (ATA) Code 27: Flight Controls",,,APPLICABLE AND FOUND COMPLIED ON 12.12.2008,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/ PILATUS PC 12/ 33R1,FOCA AD HB 2005-470,MOD*,25,"DGCA/ PILATUS PC 12/ 33R1
CREW SEATS - BACKREST TUBES - Life limitations",,,Applicable and will be complied on 10000:00 H & PART OF AMP.,10000:00 H,,9903:25 H,9903:25 H,,10000:00 H,10000:00 H,96:35 H,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/40,FAA AD 2007-03-06,MOD#,25,"DGCA/PILATUS PC 12/40
INSPECTION OF PEDESTAL LEGS AND EXECUTIVE SEATS",,,N/A AS AFFECTED MODEL NOT INSTALLED. APPLICABLE FOR 403150-1 & 403150-2. INSTALLED P/N 403150-1-CE & 403150-2-CE,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/53,EASA AD 2013-0114,MOD#,34,"DGCA/PILATUS PC 12/53
NAVIGATION-ELECTRONIC STANDBY INTRUMENT SYSTEM/POWER RETURN WIRES- MODIFICATION",,,N/A AS PER A/C MODEL. APPLICABLE FOR PC12/47E AIRCRAFT.,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,SB 04-023,,SB#,4,"SB 04-023
AIRWORTHINESS LIMITATIONS - GENERALCZECH REPUBLIC COMMERCIAL AIR TRANSPORT OPERATIONS DUAL LANGUAGE PLACARDS",,,Not applicable as per the Air Transport certification standard.,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC-12/61,EASA AD 2020-0229,MOD#,28,"DGCA/PILATUS PC-12/61
FUEL - FUEL TRANSFER EJECTOR - REPLACEMENT",,,NOT APPLICABLE AS PER MODEL OF THE AIRCRAFT,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/50,EASA AD 2009-0086,MOD,32,"DGCA/PILATUS PC 12/50
NOSE LANDING GEAR -RIGHT HAND UPPER DRAG LINK-INSPECTION/LIFE LIMITATION",,,NLG RIGHT PART DRAG LINK P/N 532.20.12.289 REPLACED WITH NEWLY DESIGNED P/N 532.20.12.296 ON 29.01.2010. NO REPETITIVE ACTION REQUIRED.,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA / NEW MISCELLANEOUS / 263,UK CAA AD No. G-2025-0002,MIS#,25,"DGCA / NEW MISCELLANEOUS / 263
ATA: 25 - Equipment / Furnishings - Pilot & Co-Pilot Seats - Inspection / Modification.",,,Not Applicable as part number installed on aircraft is different.,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/3,FAA AD 98-04-16,MOD,67,"DGCA/PILATUS PC 12/3
MODIFICATION OF AILERON TIE ROD ASSY.",,,N/A AS PER A/C S/N. APPLICABLE FOR MSN 101 THRU 169,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA /NEW MISCELLANEOUS / 272,EASA AD 2025-0044,MIS#,25,"DGCA /NEW MISCELLANEOUS / 272
ATA 25 - Equipment / Furnishings - Emergency Locator Transmitter - Modification",,,Not applicable as installed ELT is Kannad 406AF with P/N S1820506-01.,,9885:10 H,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC-12/60,EASA AD 2019-0231,MOD,27,"DGCA/PILATUS PC-12/60
FLIGHT CONTROLS - FLAP DRIVE SYSTEM/ FLAP FAIRINGS AND FRONT INBOARD TENSION RODS - INSPECTION/ MODIFICATION/ REPLACEMENT",,,N/A AS PER MODEL OF OUR AIRCRAFT (APPLICABLE FOR PC-12/47E A/C).,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/4,FAA AD 98-07-18,MOD,61,"DGCA/PILATUS PC 12/4
PROPELLER DEICING CONTROLLER",,,N/A AS PER A/C S/N. APPLICABLE FOR MSN 101 THRU 153,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA / NEW MISCELLANEOUS /237R1,FAA AD 2024-26-02,MIS#,25,"DGCA / NEW MISCELLANEOUS /237R1
Joint Aircraft System Component (JASC) Code: 2500, Cabin Equipment/Furnishings.",,,Not applicable as per the part number installed on the aircraft.,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA / NEW MISCELLANEOUS / 270,EASA AD 2025-0294,MIS#,25,"DGCA / NEW MISCELLANEOUS / 270
ATA 25 - Equipment / Furnishings - Medical Seats - Modification",,,Not Applicable as medical seats are not installed on the aircraft.,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,EASA AD 2016-0081,,AD*,71,"EASA AD 2016-0081
Power Plant - Engine Mounting Frame / Swaged Tube Ends - Inspection",,,Applicable and will be complied as per this AD.,"600:00 H
12 Mt",25-May-2004,"9903:25 H
07-May-2026","9903:25 H
8017 Dy",,"600:00 H
25-May-2005","600:00 H
25-May-2005","-9303:25 H
-7652 Dy",,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/49,EASA AD 2009-0060,MOD,32,"DGCA/PILATUS PC 12/49
NOSE GEAR-TORQUE TUBE OF THE NOSE WHEEL STEERING REPLACEMENT/LIMITATIONS",,,NLG TORQUE TUBE P/N 532.50.12.047 REPLACED WITH NEW NLG TORQUE TUBE P/N 532.50.12.064 ON 26.05.2014,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA / NEW MISCELLANEOUS /261,EASA AD 2024-0221,MIS,78,"DGCA / NEW MISCELLANEOUS /261
Exhaust - Engine / Turbocharger Exhaust System / Components - Inspection",,,Not Applicable as this AD is applicable only for Reciprocating Engine.,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA / NEW MISCELLANEOUS / 153R16,EASA AD 2015-0226R8,MIS#,25,"DGCA / NEW MISCELLANEOUS / 153R16
ATA 25 - Equipment / Furnishings - Hoist - Test / Replacement.",,,Not applicable as per aircraft model. Aircraft model is Pilatus PC 12/45.,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/9,FAA AD 98-21-27,MOD,44,"DGCA/PILATUS PC 12/9
CORPORATE COMMUTER CABIN LAYOUT",,,N/A AS PER A/C S/N. APPLICABLE FOR MSN 101 THRU 230,,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/ PILATUS PC 12/ 57,,MOD*,71,"DGCA/ PILATUS PC 12/ 57
Air Transport Association of America (ATA) Code 71: Power Plant",,,Applicable and will be complied on 11000:00 H or 13500 Landings.,"11000:00 H
13500 L",,"9903:25 H
5735 L","9903:25 H
5735 L",,"11000:00 H
13500 L","11000:00 H
13500 L","1096:35 H
7765 L",,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/ PILATUS PC 12/55,EASA AD 2015-0111,MOD#,27,"DGCA/ PILATUS PC 12/55
FLIGHT CONTROLS - AILERON CONTROL SYSTEM /UNIVERSAL JOINTS - REPLACEMENT",,,"N/A BY AIRCRAFT MSN. APPLICABLE TO MSN 244, 307, 409, 646, 1447 THROUGH 1514, 1516 THROUGH 1520 AND 1523.",,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/ PILATUS PC 12/57,FAA AD 2016-18-05,MOD,5,"DGCA/ PILATUS PC 12/57
Air Transport Association of America (ATA) Code 5. Time Limits",,,"ULTRASONIC INSPECTION OF SWAGED ENGINE MOUNTING FRAME TUBE ENDS TO BE INSPECTED AT 11,000 A/F FLYING HOURS OR 13,500 LANDINGS.",,,9903:25 H,,,,9903:25 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,PC - 12/45,39d35649-fa38-477f-8e14-e78109fd1fed,Tmplt PC - 12/45,313afc67-f395-485a-9f6e-a6f21d025318,VT-ACG,562,DGCA/PILATUS PC 12/13,FAA AD 99-17-01,MOD,25,"DGCA/PILATUS PC 12/13
REPLACEMENT OF ALL FLAP FLEXIBLE DRIVE SHAFTS",,,N/A AS PER A/C S/N. APPLICABLE FOR MSN 101 THRU 239,,,9903:25 H,,,,9903:25 H,,,,,,
