id,user_id,role,tenant_id,franchise_id,assigned_by,assigned_at
5ffff46a-0112-4893-a656-8c10136e5568,ce4c64f5-cd8c-4d2d-bbbd-04972c4a7768,platform_admin,,,,2025-10-01T01:17:53.584514+00:00
ad04040a-ba4e-41cf-bda2-09bde288102d,8db181ca-ee71-4e94-ada8-a65c4c15a6a7,tenant_admin,9e2686ba-ef3c-42df-aea6-dcc880436b9f,,,2025-10-01T04:16:29.652576+00:00
fa67dfad-594b-456c-91a1-7dc4e12b47c6,95b4b8e4-bc7e-4ab5-bda2-395105025e5f,franchise_admin,9e2686ba-ef3c-42df-aea6-dcc880436b9f,378158d3-f040-41c5-a0e3-54701eaf5d30,,2025-10-01T04:20:11.798217+00:00
01e6c5f1-de1e-4899-b208-25fc91e41c56,61cc7bda-7710-4cb7-9c4d-9c05122645c9,tenant_admin,37a4d9ca-626d-4ed3-9e71-5d416e7ccaf8,,,2025-10-02T12:35:19.858377+00:00
57b50bfd-2299-42cf-a3bd-3df307e5fd34,487865d0-e306-406d-aef6-395bb062128e,franchise_admin,37a4d9ca-626d-4ed3-9e71-5d416e7ccaf8,18e1cd75-b4d5-4e1b-8472-c028829a18f8,,2025-10-02T12:39:54.927345+00:00
93818034-a08f-44cc-a82c-938e2b0e30d5,31012f13-1380-4b1a-869b-f22456ea514e,user,,,,2025-10-02T14:39:39.23857+00:00
